anonid,timestamp,control_treat,ques,short,short_ques_group,tues,score,has_best_score,max_score,question_id,question_name
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 22:17,1,1,1,4,0,30,f,50,1,Lists
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 22:19,1,1,1,4,0,30,f,50,1,Lists
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 22:19,1,1,1,4,0,50,t,50,1,Lists
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:23,1,0,0,1,0,30,f,50,1,Lists
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:24,1,0,0,1,0,40,t,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:24,1,0,0,1,0,20,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:24,1,0,0,1,0,30,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:24,1,0,0,1,0,20,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:24,1,0,0,1,0,30,f,50,1,Lists
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,0,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,20,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,10,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,40,t,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,10,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,30,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,10,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,30,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,10,f,40,2,Loops
3f17b6246203fe058e39a54d2144469b4fafbac7be9b256f53646ffa8ce2c3d744e420108354e5c39d65c588cc756f2ebeec45cb187f58c7742181dc11aef05c,2020-02-09 22:25,1,0,0,1,0,20,f,40,2,Loops
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 22:27,1,1,1,4,0,40,t,40,2,Loops
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 22:28,1,1,1,4,0,40,t,40,2,Loops
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 22:43,1,0,0,1,1,20,f,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:43,1,1,1,4,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 22:44,1,0,0,1,1,30,f,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:44,1,1,1,4,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 22:44,1,0,0,1,1,40,t,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:46,1,1,1,4,1,50,t,50,1,Lists
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:46,1,1,1,4,1,40,f,50,1,Lists
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:47,1,1,1,4,1,30,f,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:47,1,1,1,4,1,40,t,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:47,1,1,1,4,1,20,f,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:47,1,1,1,4,1,30,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:48,3,1,1,4,1,20,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:48,3,1,1,4,1,30,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:48,3,1,1,4,1,20,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:49,3,1,1,4,1,30,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:49,3,1,1,4,1,30,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:49,3,1,1,4,1,30,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:49,3,1,1,4,1,40,f,50,1,Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:55,3,1,1,4,1,30,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:55,3,1,1,4,1,10,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:55,3,1,1,4,1,20,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:55,3,1,1,4,1,10,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:56,3,1,1,4,1,20,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:56,3,1,1,4,1,10,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:56,3,1,1,4,1,40,t,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:56,3,1,1,4,1,20,f,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:59,1,1,1,4,1,40,f,40,3,Looping Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 22:59,3,1,1,4,1,20,f,40,2,Loops
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:59,1,1,1,4,1,20,f,40,3,Looping Lists
5278d878084d370520b3fe497cc1ddbca986e74acd589d1dfb287ad54787d67691456f549a7dd465f12889fe0e07456db646d666b043b3eec62563bdc8e1a75f,2020-02-09 22:59,1,1,1,4,1,40,t,40,3,Looping Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 23:00,3,1,1,4,1,40,t,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 23:00,3,1,1,4,1,30,f,40,2,Loops
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 23:00,3,1,1,4,1,20,f,40,2,Loops
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 23:00,1,1,1,4,0,40,t,40,3,Looping Lists
c83c6ca8ba7fa36497f0a39333fe23b8d81b00e9760eb8c2ea38e11f6d97354b7e43414c29ebf17a9991bf2f2d4b1b57ad8d683108eb85fc5e468fa198e50a25,2020-02-09 23:00,1,1,1,4,0,20,f,40,3,Looping Lists
c37aede24f8e40f75f82f730492db9d2e510961745c96530f754bf86384d87957b983420f8349522f1c461d1a72cbc5878162111b25152e54120b3334cb311cc,2020-02-09 23:00,3,1,1,4,1,30,f,40,2,Loops
3558c61eb699d2ff40d7160a77ad27f60e401eafa14148b8542830d068b9005b03a2c22cfb141a9c64aaad6e8dd8257b0ea4423eb5221f304a9c0e260aa96e6c,2020-02-09 23:06,2,1,1,4,1,30,f,50,1,Lists
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:12,0,,,,,30,f,50,1,Lists
3558c61eb699d2ff40d7160a77ad27f60e401eafa14148b8542830d068b9005b03a2c22cfb141a9c64aaad6e8dd8257b0ea4423eb5221f304a9c0e260aa96e6c,2020-02-09 23:12,2,1,1,4,1,30,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:12,0,,,,,40,f,50,1,Lists
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:12,0,,,,,20,f,50,1,Lists
3558c61eb699d2ff40d7160a77ad27f60e401eafa14148b8542830d068b9005b03a2c22cfb141a9c64aaad6e8dd8257b0ea4423eb5221f304a9c0e260aa96e6c,2020-02-09 23:12,2,1,1,4,1,40,t,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:12,0,,,,,20,f,50,1,Lists
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:13,0,,,,,40,t,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:13,0,,,,,20,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:13,0,,,,,30,f,50,1,Lists
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:13,0,,,,,50,t,50,1,Lists
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,30,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,0,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,20,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,10,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,20,f,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,40,t,40,2,Loops
075be9c4c04b8420ff15cd8f82898afb6347e4814cea5d06a44be7836181098c533d6ae628a836ee1e13e07d853a009522bbd67fc945843338c5d2c60a42427f,2020-02-09 23:14,0,,,,,20,f,40,2,Loops
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,40,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,20,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,20,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,40,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:25,1,0,0,1,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:26,1,0,0,1,1,50,t,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:26,1,0,0,1,1,30,f,50,1,Lists
3075c8d71d633217407465a194e612a28b5ffc3e26688c4c05a3ac40c9abffbd72369f9eb4778929e31caf123863b26fd43a4e4967241108fbf37b3682aa02ab,2020-02-09 23:26,1,0,0,1,1,30,f,50,1,Lists
ac0f31533c7937261e9c07813a74e94294c7338c3a54f5de71543ed9d8b03ae33d513c1abb28cafbd6398bbe8a0f26cadf3062902385523a0f3ca4975eeb99c6,2020-02-10 0:11,0,,,,,40,t,40,2,Loops
ac0f31533c7937261e9c07813a74e94294c7338c3a54f5de71543ed9d8b03ae33d513c1abb28cafbd6398bbe8a0f26cadf3062902385523a0f3ca4975eeb99c6,2020-02-10 0:12,0,,,,,40,t,40,2,Loops
d1e7114ac6bcf4cfe910c15162e72970855fb0415e6ec86cdac31032cac303b0167a75c84f765b4ce92f179048edfbbccb37cea441f9cfe17686071ce1e4ac64,2020-02-10 0:14,1,0,0,1,0,30,f,50,1,Lists
d1e7114ac6bcf4cfe910c15162e72970855fb0415e6ec86cdac31032cac303b0167a75c84f765b4ce92f179048edfbbccb37cea441f9cfe17686071ce1e4ac64,2020-02-10 0:14,1,0,0,1,0,50,t,50,1,Lists
d1e7114ac6bcf4cfe910c15162e72970855fb0415e6ec86cdac31032cac303b0167a75c84f765b4ce92f179048edfbbccb37cea441f9cfe17686071ce1e4ac64,2020-02-10 0:15,1,0,0,1,0,40,t,40,2,Loops
d1e7114ac6bcf4cfe910c15162e72970855fb0415e6ec86cdac31032cac303b0167a75c84f765b4ce92f179048edfbbccb37cea441f9cfe17686071ce1e4ac64,2020-02-10 0:16,1,0,0,1,0,40,t,40,2,Loops
d1e7114ac6bcf4cfe910c15162e72970855fb0415e6ec86cdac31032cac303b0167a75c84f765b4ce92f179048edfbbccb37cea441f9cfe17686071ce1e4ac64,2020-02-10 0:27,1,0,0,1,0,40,f,40,3,Looping Lists
d1e7114ac6bcf4cfe910c15162e72970855fb0415e6ec86cdac31032cac303b0167a75c84f765b4ce92f179048edfbbccb37cea441f9cfe17686071ce1e4ac64,2020-02-10 0:27,1,0,0,1,0,30,f,40,3,Looping Lists
98b66534665e962ea4b065ff35d9a9df50cdaf2f9849e0a319b6f1d4008a09ff71ee00530355f75286ecef89c7cc8629a9a64d3fc1576ca1f1880ac34b0f9af2,2020-02-10 0:35,3,1,0,2,0,40,t,40,2,Loops
98b66534665e962ea4b065ff35d9a9df50cdaf2f9849e0a319b6f1d4008a09ff71ee00530355f75286ecef89c7cc8629a9a64d3fc1576ca1f1880ac34b0f9af2,2020-02-10 0:37,3,1,0,2,0,40,t,40,2,Loops
98b66534665e962ea4b065ff35d9a9df50cdaf2f9849e0a319b6f1d4008a09ff71ee00530355f75286ecef89c7cc8629a9a64d3fc1576ca1f1880ac34b0f9af2,2020-02-10 0:37,3,1,0,2,0,20,f,40,2,Loops
75039115234231708290d67f57dd3891137ae328ff6cfa04b1a7fb4d0f573448aa0545882669eb251b6e4ad1d9eface2ac27b45de4d3277af91f13b0ba7612f3,2020-02-10 0:42,2,0,0,1,1,30,f,50,1,Lists
75039115234231708290d67f57dd3891137ae328ff6cfa04b1a7fb4d0f573448aa0545882669eb251b6e4ad1d9eface2ac27b45de4d3277af91f13b0ba7612f3,2020-02-10 0:42,2,0,0,1,1,30,f,50,1,Lists
98b66534665e962ea4b065ff35d9a9df50cdaf2f9849e0a319b6f1d4008a09ff71ee00530355f75286ecef89c7cc8629a9a64d3fc1576ca1f1880ac34b0f9af2,2020-02-10 0:43,3,1,0,2,0,40,t,40,3,Looping Lists
75039115234231708290d67f57dd3891137ae328ff6cfa04b1a7fb4d0f573448aa0545882669eb251b6e4ad1d9eface2ac27b45de4d3277af91f13b0ba7612f3,2020-02-10 0:43,2,0,0,1,1,50,f,50,1,Lists
75039115234231708290d67f57dd3891137ae328ff6cfa04b1a7fb4d0f573448aa0545882669eb251b6e4ad1d9eface2ac27b45de4d3277af91f13b0ba7612f3,2020-02-10 0:46,2,0,0,1,1,40,t,40,2,Loops
75039115234231708290d67f57dd3891137ae328ff6cfa04b1a7fb4d0f573448aa0545882669eb251b6e4ad1d9eface2ac27b45de4d3277af91f13b0ba7612f3,2020-02-10 0:47,2,0,0,1,1,40,t,40,2,Loops
3ab17598fdcf36b4df972b884aba406188ff963034657e9fb996ce3485a71cc7a73f11af805bbf5da6b08880016c643deee2f6f51bbaaa4ce1dbf3e48a8b3596,2020-02-10 0:54,1,0,1,3,1,40,t,40,3,Looping Lists
75039115234231708290d67f57dd3891137ae328ff6cfa04b1a7fb4d0f573448aa0545882669eb251b6e4ad1d9eface2ac27b45de4d3277af91f13b0ba7612f3,2020-02-10 0:56,2,0,0,1,1,40,t,40,3,Looping Lists
5a43cf6568c54a0a2a03ce2e3d60c70b70a480ed9c7d6520259ec11fdb3eb15de33f76c9526f481c218f2e4c65866c0f761027df44561e68188296e88d226cb7,2020-02-10 1:07,1,1,1,4,1,30,f,50,1,Lists
5a43cf6568c54a0a2a03ce2e3d60c70b70a480ed9c7d6520259ec11fdb3eb15de33f76c9526f481c218f2e4c65866c0f761027df44561e68188296e88d226cb7,2020-02-10 1:07,1,1,1,4,1,30,f,50,1,Lists
5a43cf6568c54a0a2a03ce2e3d60c70b70a480ed9c7d6520259ec11fdb3eb15de33f76c9526f481c218f2e4c65866c0f761027df44561e68188296e88d226cb7,2020-02-10 1:08,1,1,1,4,1,50,t,50,1,Lists
5a43cf6568c54a0a2a03ce2e3d60c70b70a480ed9c7d6520259ec11fdb3eb15de33f76c9526f481c218f2e4c65866c0f761027df44561e68188296e88d226cb7,2020-02-10 1:08,1,1,1,4,1,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:47,0,,,,,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:48,0,,,,,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:48,0,,,,,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:49,0,,,,,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:50,0,,,,,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:50,0,,,,,30,f,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:50,0,,,,,50,t,50,1,Lists
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:52,0,,,,,20,f,40,2,Loops
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:54,0,,,,,30,f,40,2,Loops
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:55,0,,,,,30,f,40,2,Loops
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:55,0,,,,,20,f,40,2,Loops
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 1:56,0,,,,,40,t,40,2,Loops
98faa87df09ac5a8f9049ce1948e54997f69fa35eb41c728bf8c8795463a9771f7d99c9e07d583db9c26518660ed29f7d44ba2c11a15bef0f4b9f8ae3baa2c19,2020-02-10 2:18,0,,,,,40,t,40,3,Looping Lists
